index,id,sg_uf,nm_meso_regiao,nm_micro_regiao,setor,nm_divisao,de_faixa_faturamento_estimado,vl_faturamento_estimado_aux,de_nivel_atividade,idade_emp_cat,de_saude_tributaria,de_saude_rescencia,fl_optante_simples,fl_optante_simei,fl_simples_irregular,fl_passivel_iss,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,fl_spa,fl_st_especial,fl_email,fl_telefone,fl_rm,fl_antt,fl_veiculo,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,fl_matriz,qt_filiais,lat,lng
533,41533,AM,SUDOESTE AMAZONENSE,JURUA,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,3,-6.3281781808995925,-69.33128181930526
534,20349,AM,SUDOESTE AMAZONENSE,JURUA,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,10 a 15,VERDE,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2,-6.3281781808995925,-69.33128181930526
535,23861,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
536,316345,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
537,350447,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
538,5708,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
539,358201,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
540,40074,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,15 a 20,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,-5.252214165877239,-43.39858670211141
541,429078,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,15 a 20,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
542,322673,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,15 a 20,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
543,146378,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,15 a 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
544,392262,MA,LESTE MARANHENSE,CODO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,15 a 20,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-4.447531605715615,-44.13314369322675
545,354875,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,10 a 15,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
546,168699,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,10 a 15,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
547,112711,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,10 a 15,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
548,47756,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,10 a 15,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
549,397696,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,10 a 15,AMARELO,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-3.4079143324329624,-59.8661312808591
550,152631,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
551,444772,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
552,146623,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
553,243574,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
554,335866,MA,LESTE MARANHENSE,CAXIAS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-5.252214165877239,-43.39858670211141
555,349683,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
556,22279,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
557,396562,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
558,392903,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
559,449680,RO,MADEIRA-GUAPORE,PORTO VELHO,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
560,151913,RN,LESTE POTIGUAR,MACAIBA,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-5.8412923336060505,-35.360627821264195
561,56695,RN,LESTE POTIGUAR,MACAIBA,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-5.8412923336060505,-35.360627821264195
562,47164,RN,LESTE POTIGUAR,MACAIBA,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-5.8412923336060505,-35.360627821264195
563,373533,RN,LESTE POTIGUAR,MACAIBA,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-5.8412923336060505,-35.360627821264195
564,423166,RN,LESTE POTIGUAR,MACAIBA,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,ALTA,1 a 5,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,1,0,-5.8412923336060505,-35.360627821264195
565,181201,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,1,0,-3.4079143324329624,-59.8661312808591
566,402822,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,1,0,-3.4079143324329624,-59.8661312808591
567,398395,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,1,0,-3.4079143324329624,-59.8661312808591
568,321757,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,1,0,-3.4079143324329624,-59.8661312808591
569,308476,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,ALTA,> 20,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1.0,1,0,-3.4079143324329624,-59.8661312808591
570,185061,RO,MADEIRA-GUAPORE,PORTO VELHO,INDUSTRIA,FABRICACAO DE PRODUTOS DIVERSOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
571,81983,RO,MADEIRA-GUAPORE,PORTO VELHO,INDUSTRIA,FABRICACAO DE PRODUTOS DIVERSOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
572,333971,RO,MADEIRA-GUAPORE,PORTO VELHO,INDUSTRIA,FABRICACAO DE PRODUTOS DIVERSOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
573,443127,RO,MADEIRA-GUAPORE,PORTO VELHO,INDUSTRIA,FABRICACAO DE PRODUTOS DIVERSOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
574,122533,RO,MADEIRA-GUAPORE,PORTO VELHO,INDUSTRIA,FABRICACAO DE PRODUTOS DIVERSOS,"ATE R$ 81.000,00",50000.0,MEDIA,5 a 10,VERDE,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-8.76183,-63.902
575,252745,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,-3.966482518406148,-42.295534879360474
576,343726,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,-3.966482518406148,-42.295534879360474
577,31489,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,1,-3.966482518406148,-42.295534879360474
578,359082,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
579,336593,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,BAIXA,> 20,LARANJA,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,-3.966482518406148,-42.295534879360474
580,68280,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",741830.4,ALTA,1 a 5,VERDE,ATE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
581,63174,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",927288.0,ALTA,1 a 5,VERDE,ATE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
582,151045,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",1112745.6,ALTA,1 a 5,VERDE,ATE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
583,332875,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",741830.4,ALTA,1 a 5,VERDE,ATE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
584,417001,AC,VALE DO ACRE,RIO BRANCO,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",1112745.6,ALTA,1 a 5,VERDE,ATE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-9.997214968845817,-67.58418341260115
585,418204,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
586,357373,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
587,323300,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
588,304138,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
589,182452,RN,LESTE POTIGUAR,NATAL,COMERCIO,COMERCIO VAREJISTA,"ATE R$ 81.000,00",50000.0,MEDIA,1 a 5,AMARELO,ACIMA DE 1 ANO,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.0,0.0,1,0,-5.692452127652593,-35.26688320588548
590,136454,MA,SUL MARANHENSE,PORTO FRANCO,COMERCIO,COMERCIO VAREJISTA,SEM INFORMACAO,0.0,MUITO BAIXA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.6774510091167745,-47.137907994540434
591,375146,MA,SUL MARANHENSE,PORTO FRANCO,COMERCIO,COMERCIO VAREJISTA,SEM INFORMACAO,0.0,MUITO BAIXA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.6774510091167745,-47.137907994540434
592,190657,MA,SUL MARANHENSE,PORTO FRANCO,COMERCIO,COMERCIO VAREJISTA,SEM INFORMACAO,0.0,MUITO BAIXA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.6774510091167745,-47.137907994540434
593,269719,MA,SUL MARANHENSE,PORTO FRANCO,COMERCIO,COMERCIO VAREJISTA,SEM INFORMACAO,0.0,MUITO BAIXA,<= 1,CINZA,SEM INFORMACAO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.6774510091167745,-47.137907994540434
594,221241,MA,SUL MARANHENSE,PORTO FRANCO,COMERCIO,COMERCIO VAREJISTA,SEM INFORMACAO,0.0,MUITO BAIXA,<= 1,CINZA,SEM INFORMACAO,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.6774510091167745,-47.137907994540434
595,84886,PI,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-7.815643362807225,-41.55980806487418
596,284404,PI,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-7.815643362807225,-41.55980806487418
597,384980,PI,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-7.815643362807225,-41.55980806487418
598,229399,PI,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-7.815643362807225,-41.55980806487418
599,37913,PI,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6,MEDIA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,-7.815643362807225,-41.55980806487418
600,154861,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,3,-3.966482518406148,-42.295534879360474
601,228602,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,3,-3.966482518406148,-42.295534879360474
602,303229,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,3,-3.966482518406148,-42.295534879360474
603,411199,PI,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,4,-3.966482518406148,-42.295534879360474
604,139275,PI,NORTE PIAUIENSE,LITORAL PIAUIENSE,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,VERDE,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,3,-3.2424696409018017,-41.648444123140564
605,390435,RN,OESTE POTIGUAR,PAU DOS FERROS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.114341561258006,-38.101111213705686
606,286350,RN,OESTE POTIGUAR,PAU DOS FERROS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.114341561258006,-38.101111213705686
607,381230,RN,OESTE POTIGUAR,PAU DOS FERROS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.114341561258006,-38.101111213705686
608,348929,RN,OESTE POTIGUAR,PAU DOS FERROS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.114341561258006,-38.101111213705686
609,238896,RN,OESTE POTIGUAR,PAU DOS FERROS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0,MEDIA,1 a 5,CINZA,ATE 1 ANO,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,-6.114341561258006,-38.101111213705686
610,173696,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",927288.0,ALTA,5 a 10,AZUL,ACIMA DE 1 ANO,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0.0,1.0,1,5,-3.4079143324329624,-59.8661312808591
611,225428,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",741830.4,ALTA,5 a 10,AZUL,ACIMA DE 1 ANO,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,1,4,-3.4079143324329624,-59.8661312808591
612,31484,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",803649.6,ALTA,> 20,AZUL,ACIMA DE 1 ANO,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,1.0,1,5,-3.4079143324329624,-59.8661312808591
613,318006,AM,CENTRO AMAZONENSE,MANAUS,COMERCIO,COMERCIO VAREJISTA,"DE R$ 360.000,01 A R$ 1.500.000,00",741830.4,ALTA,5 a 10,VERDE,ACIMA DE 1 ANO,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0.0,0.0,1,3,-3.4079143324329624,-59.8661312808591
